"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"PA"	19110417	10	"TTAC/CCAG"	29	38	"SNP & Sequence variations"	"HCC"	75	78	"Diseases & Disorders"	"Interestingly, the diplotype TTAC/CCAG also conferred an increased risk of HCC (OR 1.76, 95% CI 1.22-2.54, P=0.003)."
"PA"	19110417	6	"rs2198843"	110	119	"SNP & Sequence variations"	"HCC"	188	191	"Diseases & Disorders"	"To summarise, we detected an increased HCC risk in rs4646421 variant carriers (OR 1.30, 95% CI 1.05-1.61) and rs2198843 variant carriers (OR 1.33, 95% CI 1.05-1.69), and a reduced risk of HCC (OR 0.70. 95% CI 0.52-0.94) associated with homozygote carriers of rs4886605 variant."
"PA"	19110417	6	"rs4886605"	259	268	"SNP & Sequence variations"	"HCC"	188	191	"Diseases & Disorders"	"To summarise, we detected an increased HCC risk in rs4646421 variant carriers (OR 1.30, 95% CI 1.05-1.61) and rs2198843 variant carriers (OR 1.33, 95% CI 1.05-1.69), and a reduced risk of HCC (OR 0.70. 95% CI 0.52-0.94) associated with homozygote carriers of rs4886605 variant."
"FA"	19110417	8	"CYP1A1"	28	34	"Genes & Molecular Sequences"	"HCC"	101	104	"Diseases & Disorders"	"Compared to the most common CYP1A1 haplotype CCAG, the haplotype TTGC conferred an increased risk of HCC (OR 1.26, 95% CI 1.04-1.52)."
"FA"	19110417	3	"CYP1A1"	147	153	"Genes & Molecular Sequences"	"HCC"	209	212	"Diseases & Disorders"	"In this study, we examined the association between HCC and four selected tagging single nucleotide polymorphisms (SNPs) of CYP1A1, and the risk of CYP1A1 haplotypes/diplotypes in 1006 pathologically confirmed HCC patients and 1015 cancer-free controls, from a Han Chinese population."
"SA"	19110417	11	"CYP1A1"	54	60	"Genes & Molecular Sequences"	"HCC"	97	100	"Diseases & Disorders"	"Our results suggested that common genetic variants in CYP1A1 may modulate the risk of developing HCC in the study population, particularly in non-smokers."
"PA"	17582399	1	"Amyloid beta protein"	0	20	"Genes & Molecular Sequences"	"Alzheimer's disease"	65	84	"Diseases & Disorders"	"Amyloid beta protein (Abeta) levels are elevated in the brain of Alzheimer's disease patients."
"PA"	17582399	1	"Abeta"	22	27	"Genes & Molecular Sequences"	"Alzheimer's disease"	65	84	"Diseases & Disorders"	"Amyloid beta protein (Abeta) levels are elevated in the brain of Alzheimer's disease patients."
"FA"	17582399	0	"amyloid beta protein"	5	25	"Genes & Molecular Sequences"	"Alzheimer's disease"	102	121	"Diseases & Disorders"	"Anti-amyloid beta protein antibody passage across the blood-brain barrier in the SAMP8 mouse model of Alzheimer's disease: an age-related selective uptake with reversal of learning impairment."
"PA"	18381438	1	"p53"	260	263	"Genes & Molecular Sequences"	"solid tumors"	175	187	"Diseases & Disorders"	"The results of a phase I clinical trial of the topoisomerase I (Topo I) poison CPT-11 followed by the cyclin-dependent kinase inhibitor flavopiridol in patients with advanced solid tumors indicate that patients whose tumors were wild-type, but not mutant, for p53 obtained the most clinical benefit from this combination therapy."
"FA"	17589947	1	"TNF)-alpha"	223	233	"Genes & Molecular Sequences"	"IBD"	290	293	"Diseases & Disorders"	"To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity."
"FA"	17589947	1	"TNF)-alpha"	223	233	"Genes & Molecular Sequences"	"inflammatory bowel diseases"	261	288	"Diseases & Disorders"	"To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity."
"PA"	17589947	4	"TIMP-1 genotype TT"	4	22	"Genes & Molecular Sequences"	"CD"	83	85	"Diseases & Disorders"	"The TIMP-1 genotype TT in women and T in men at SNP +372 T/C was found to increase CD susceptibility (39% vs 23.8%, P = 0.018 and 67.9% vs 51.6%, P = 0.055, respectively), while women with this genotype were less prone to development of fistulae during follow-up (41.4% vs 68.3%, P = 0.025)."
"PA"	17589947	4	"TIMP-1 genotype TT"	4	22	"Genes & Molecular Sequences"	"fistulae"	237	245	"Diseases & Disorders"	"The TIMP-1 genotype TT in women and T in men at SNP +372 T/C was found to increase CD susceptibility (39% vs 23.8%, P = 0.018 and 67.9% vs 51.6%, P = 0.055, respectively), while women with this genotype were less prone to development of fistulae during follow-up (41.4% vs 68.3%, P = 0.025)."
"PA"	17589947	6	"5T5T genotype at MMP-3 SNP -1613 5T/6T"	4	42	"SNP & Sequence variations"	"CD"	93	95	"Diseases & Disorders"	"The 5T5T genotype at MMP-3 SNP -1613 5T/6T increased the chance of stenotic complications in CD during follow-up (91.2% vs 71.8%, P = 0.022) but seemed to protect against colonic involvement of this disease at first endoscopic/radiologic examination (35.3% vs 59.5%, P = 0.017)."
"PA"	17589947	7	"TIMP-1"	61	67	"Genes & Molecular Sequences"	"CD"	85	87	"Diseases & Disorders"	"Allelic composition at the examined SNPs in genes coding for TIMP-1 and MMP-3 affect CD susceptibility and/or phenotype, i.e., fistulizing disease, stricture pathogenesis and first disease localisation."
"PA"	17589947	7	"MMP-3"	72	77	"Genes & Molecular Sequences"	"CD"	85	87	"Diseases & Disorders"	"Allelic composition at the examined SNPs in genes coding for TIMP-1 and MMP-3 affect CD susceptibility and/or phenotype, i.e., fistulizing disease, stricture pathogenesis and first disease localisation."
"FA"	17589947	1	"tissue inhibitors of metalloproteinases"	143	182	"Genes & Molecular Sequences"	"IBD"	290	293	"Diseases & Disorders"	"To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity."
"FA"	17589947	1	"tissue inhibitors of metalloproteinases"	143	182	"Genes & Molecular Sequences"	"inflammatory bowel diseases"	261	288	"Diseases & Disorders"	"To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity."
"PA"	17589947	1	"tumor necrosis factor"	200	221	"Genes & Molecular Sequences"	"inflammatory bowel diseases"	261	288	"Diseases & Disorders"	"To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity."
"FA"	17589947	1	"tumor necrosis factor"	200	221	"Genes & Molecular Sequences"	"IBD"	290	293	"Diseases & Disorders"	"To study the (functional) relevance of single nucleotide polymorphisms (SNPs) in genes encoding matrix metalloproteinases (MMP)-1, -2, -3, -9, tissue inhibitors of metalloproteinases (TIMP)-1, -2 and tumor necrosis factor (TNF)-alpha in the etiopathogenesis of inflammatory bowel diseases (IBD), that may enhance susceptibility and/or disease severity."
"FA"	17589947	4	"SNP +372 T/C"	48	60	"SNP & Sequence variations"	"fistulae"	237	245	"Diseases & Disorders"	"The TIMP-1 genotype TT in women and T in men at SNP +372 T/C was found to increase CD susceptibility (39% vs 23.8%, P = 0.018 and 67.9% vs 51.6%, P = 0.055, respectively), while women with this genotype were less prone to development of fistulae during follow-up (41.4% vs 68.3%, P = 0.025)."
"PA"	17589947	4	"SNP +372 T/C"	48	60	"SNP & Sequence variations"	"CD"	83	85	"Diseases & Disorders"	"The TIMP-1 genotype TT in women and T in men at SNP +372 T/C was found to increase CD susceptibility (39% vs 23.8%, P = 0.018 and 67.9% vs 51.6%, P = 0.055, respectively), while women with this genotype were less prone to development of fistulae during follow-up (41.4% vs 68.3%, P = 0.025)."
"FA"	17589947	6	"MMP-3"	21	26	"Genes & Molecular Sequences"	"CD"	93	95	"Diseases & Disorders"	"The 5T5T genotype at MMP-3 SNP -1613 5T/6T increased the chance of stenotic complications in CD during follow-up (91.2% vs 71.8%, P = 0.022) but seemed to protect against colonic involvement of this disease at first endoscopic/radiologic examination (35.3% vs 59.5%, P = 0.017)."
"PA"	17096334	0	"NPAS2"	41	46	"Genes & Molecular Sequences"	"non-Hodgkin's lymphoma"	85	107	"Diseases & Disorders"	"Ala394Thr polymorphism in the clock gene NPAS2: a circadian modifier for the risk of non-Hodgkin's lymphoma."
"FA"	17096334	0	"Ala394Thr"	0	9	"SNP & Sequence variations"	"non-Hodgkin's lymphoma"	85	107	"Diseases & Disorders"	"Ala394Thr polymorphism in the clock gene NPAS2: a circadian modifier for the risk of non-Hodgkin's lymphoma."
"PA"	18071766	4	"stx2"	22	26	"Genes & Molecular Sequences"	"HUS"	118	121	"Diseases & Disorders"	"STEC strains carrying stx2 were more frequently associated with clinical manifestations of hemolytic-uremic syndrome (HUS) or bloody diarrhea than those carrying stx2vha."
"PA"	18071766	4	"stx2"	22	26	"Genes & Molecular Sequences"	"hemolytic-uremic syndrome"	91	116	"Diseases & Disorders"	"STEC strains carrying stx2 were more frequently associated with clinical manifestations of hemolytic-uremic syndrome (HUS) or bloody diarrhea than those carrying stx2vha."
"PA"	18071766	4	"stx2"	22	26	"Genes & Molecular Sequences"	"bloody diarrhea"	126	141	"Diseases & Disorders"	"STEC strains carrying stx2 were more frequently associated with clinical manifestations of hemolytic-uremic syndrome (HUS) or bloody diarrhea than those carrying stx2vha."
"PA"	18071766	6	"stx2"	157	161	"Genes & Molecular Sequences"	"STEC O157 infection"	85	104	"Diseases & Disorders"	"We conclude that stx genotype is one of the important factors of clinical outcome of STEC O157 infection and that pathogenicity for humans was higher in the stx2 genotype strains than in the stx2vha genotype strains, as reported previously by other researchers."
"PA"	17258816	5	"ME2"	81	84	"Genes & Molecular Sequences"	"psychosis"	158	167	"Diseases & Disorders"	"Subsequent analysis of individual SNPs in strong linkage disequilibrium with the ME2 gene revealed one SNP and one haplotype associated with the phenotype of psychosis in the CVCR sample."
"PA"	17258816	6	"ME2"	0	3	"Genes & Molecular Sequences"	"bipolar disorder"	111	127	"Diseases & Disorders"	"ME2 interacts directly with the malate shuttle system, which has been shown to be altered in schizophrenia and bipolar disorder, and has roles in neuronal synthesis of glutamate and gamma-amino butyric acid."
"PA"	17258816	6	"ME2"	0	3	"Genes & Molecular Sequences"	"schizophrenia"	93	106	"Diseases & Disorders"	"ME2 interacts directly with the malate shuttle system, which has been shown to be altered in schizophrenia and bipolar disorder, and has roles in neuronal synthesis of glutamate and gamma-amino butyric acid."
"PA"	17258816	7	"ME2"	65	68	"Genes & Molecular Sequences"	"psychotic"	98	107	"Diseases & Disorders"	"The present study suggests that genetic variation in or near the ME2 gene is associated with both psychotic and manic disorders, including schizophrenia and bipolar disorder."
"PA"	17258816	7	"ME2"	65	68	"Genes & Molecular Sequences"	"manic disorders"	112	127	"Diseases & Disorders"	"The present study suggests that genetic variation in or near the ME2 gene is associated with both psychotic and manic disorders, including schizophrenia and bipolar disorder."
"PA"	17258816	7	"ME2"	65	68	"Genes & Molecular Sequences"	"schizophrenia"	139	152	"Diseases & Disorders"	"The present study suggests that genetic variation in or near the ME2 gene is associated with both psychotic and manic disorders, including schizophrenia and bipolar disorder."
"PA"	17258816	7	"ME2"	65	68	"Genes & Molecular Sequences"	"bipolar disorder"	157	173	"Diseases & Disorders"	"The present study suggests that genetic variation in or near the ME2 gene is associated with both psychotic and manic disorders, including schizophrenia and bipolar disorder."
"PA"	17270229	2	"p53"	31	34	"Genes & Molecular Sequences"	"cancers"	159	166	"Diseases & Disorders"	"Genetic alterations within the p53 gene have been shown to have a direct correlation with cancer development and have been shown to occur in nearly 50% of all cancers."
"PA"	17270229	5	"p53"	34	37	"Genes & Molecular Sequences"	"non-melanoma skin cancers"	108	133	"Diseases & Disorders"	"This review discusses the role of p53 from normal function and its dysfunction in pre-cancerous lesions and non-melanoma skin cancers."
"PA"	19100387	1	"CRP"	137	140	"Genes & Molecular Sequences"	"CKD"	175	178	"Diseases & Disorders"	"We sought to evaluate 2 single-nucleotide polymorphisms (SNPs) in the C-reactive protein (CRP) gene promoter region for their effects on CRP levels in chronic kidney disease (CKD) patients before and after a successful kidney transplantation."
"PA"	19100387	1	"CRP"	137	140	"Genes & Molecular Sequences"	"chronic kidney disease"	151	173	"Diseases & Disorders"	"We sought to evaluate 2 single-nucleotide polymorphisms (SNPs) in the C-reactive protein (CRP) gene promoter region for their effects on CRP levels in chronic kidney disease (CKD) patients before and after a successful kidney transplantation."
"SA"	18708184	1	"NRG3"	51	55	"Genes & Molecular Sequences"	"schizophrenia"	65	78	"Diseases & Disorders"	"The study investigated the possible association of NRG3 gene and schizophrenia in a Han Chinese population."
"PA"	18708184	8	"rs1937970-rs677221"	83	101	"SNP & Sequence variations"	"schizophrenia"	252	265	"Diseases & Disorders"	"In the haplotype-transmission disequilibrium test (TDT) for allelic combination of rs1937970-rs677221, significant under-transmission for haplotype AG (uncorrected p = .006) and over-transmission for haplotype GC (uncorrected p = .004) to the affected schizophrenia offspring were observed."
"PA"	18708184	5	"rs677221-C"	150	160	"SNP & Sequence variations"	"schizophrenia"	187	200	"Diseases & Disorders"	"In case-control samples, two SNPs (rs1937970 and rs677221) showed significant genotypic and allelic association with schizophrenia (all p < .05) with rs677221-C being the risk allele for schizophrenia (uncorrected p = .001, odds ratio = 1.439, 95% confidence interval = 1.115-1.858)."
"PA"	18708184	5	"rs1937970"	35	44	"SNP & Sequence variations"	"schizophrenia"	187	200	"Diseases & Disorders"	"In case-control samples, two SNPs (rs1937970 and rs677221) showed significant genotypic and allelic association with schizophrenia (all p < .05) with rs677221-C being the risk allele for schizophrenia (uncorrected p = .001, odds ratio = 1.439, 95% confidence interval = 1.115-1.858)."
"PA"	18708184	9	"NRG3"	29	33	"Genes & Molecular Sequences"	"schizophrenia"	68	81	"Diseases & Disorders"	"The result supports that the NRG3 gene is a susceptibility gene for schizophrenia."
"PA"	18708184	6	"Haplotypes GC"	0	13	"SNP & Sequence variations"	"schizophrenia"	81	94	"Diseases & Disorders"	"Haplotypes GC constructed by the two SNPs was also significantly associated with schizophrenia (permutation p value = .0047)."
"PA"	18708184	8	"haplotype AG"	138	150	"SNP & Sequence variations"	"schizophrenia"	252	265	"Diseases & Disorders"	"In the haplotype-transmission disequilibrium test (TDT) for allelic combination of rs1937970-rs677221, significant under-transmission for haplotype AG (uncorrected p = .006) and over-transmission for haplotype GC (uncorrected p = .004) to the affected schizophrenia offspring were observed."
"PA"	18708184	7	"rs1937970-A"	33	44	"SNP & Sequence variations"	"schizophrenic"	114	127	"Diseases & Disorders"	"In the independent trio samples, rs1937970-A and rs677221-G consistently showed significant under-transmission to schizophrenic offspring (unadjusted p = .003 and p = .004, respectively)."
"PA"	18708184	7	"rs677221-G"	49	59	"SNP & Sequence variations"	"schizophrenic"	114	127	"Diseases & Disorders"	"In the independent trio samples, rs1937970-A and rs677221-G consistently showed significant under-transmission to schizophrenic offspring (unadjusted p = .003 and p = .004, respectively)."
